,YEAR,COMPETITION,STAGE,Home,HomeScore,AwayScore,Away,ExtraEnd
3473,1,Argentina League Play,6,Cordoba,10,9,Quilmes,False
3474,1,Argentina League Play,6,Rosario,17,9,Salta,False
3475,1,Argentina League Play,6,Mendoza,8,7,Mar del Plata,True
3476,1,Argentina League Play,6,Tucuman,11,7,La Plata,False
3477,1,Australia League Play,6,Sydney,9,11,Toowoomba,False
3478,1,Australia League Play,6,Darwin,9,6,Cairns,False
3479,1,Australia League Play,6,Bendigo,7,12,Townsville,False
3480,1,Australia League Play,6,Ballarat,12,10,Hobart,False
3481,1,Australia League Play,6,Launceston,9,17,Geelong,False
3482,1,Australia League Play,6,Mackay,11,14,Newcastle,False
3483,1,Australia League Play,6,Melbourne,11,7,Wollongong,False
3484,1,Australia League Play,6,Brisbane,9,8,Sunshine Coast,True
3485,1,Australia League Play,6,Perth,10,9,Canberra,False
3486,1,Australia League Play,6,Adelaide,12,10,Gold Coast,False
3487,1,Austria League Play,6,Vienna,17,8,Feldkirch,False
3488,1,Austria League Play,6,Bregenz,13,6,Leonding,False
3489,1,Austria League Play,6,Leoben,12,8,Klosterneuburg,False
3490,1,Austria League Play,6,Krems,11,10,Steyr,False
3491,1,Austria League Play,6,Traun,8,15,Wiener Neustadt,False
3492,1,Austria League Play,6,Amstetten,9,12,Dornbirn,False
3493,1,Austria League Play,6,Graz,17,8,Sankt Polten,False
3494,1,Austria League Play,6,Linz,9,10,Villach,False
3495,1,Austria League Play,6,Salzburg,11,8,Wels,False
3496,1,Austria League Play,6,Innsbruck,7,8,Klagenfurt,False
3497,1,Bangladesh League Play,6,Dhaka,11,6,Barisal,False
3498,1,Bangladesh League Play,6,Tongi,9,8,Jessore,False
3499,1,Bangladesh League Play,6,Nawabganj,8,10,Bogra,False
3500,1,Bangladesh League Play,6,Tangail,7,9,Dinajpur,False
3501,1,Bangladesh League Play,6,Faridpur,9,11,Rangpur,False
3502,1,Bangladesh League Play,6,Chandpur,9,14,Mymensingh,False
3503,1,Bangladesh League Play,6,Chittagong,18,8,Comilla,False
3504,1,Bangladesh League Play,6,Gazipur,12,8,Savar,False
3505,1,Bangladesh League Play,6,Narayanganj,9,8,Sylhet,False
3506,1,Bangladesh League Play,6,Khulna,7,8,Rajshahi,False
3507,1,Belgium League Play,6,Brussels,15,7,La Louviere,False
3508,1,Belgium League Play,6,Tournai,8,12,Hasselt,False
3509,1,Belgium League Play,6,Genk,5,10,Kortrijk,False
3510,1,Belgium League Play,6,Ostend,7,11,Sint-Niklaas,False
3511,1,Belgium League Play,6,Seraing,8,11,Mechelen,False
3512,1,Belgium League Play,6,Roeselare,9,14,Aalst,False
3513,1,Belgium League Play,6,Antwerp,14,11,Mons,False
3514,1,Belgium League Play,6,Ghent,13,9,Leuven,False
3515,1,Belgium League Play,6,Charleroi,7,8,Namur,False
3516,1,Belgium League Play,6,Liege,13,8,Bruges,False
3517,1,Brazil League Play,6,Sao Paulo,16,9,Sao Luis,False
3518,1,Brazil League Play,6,Maceio,10,11,Campinas,False
3519,1,Brazil League Play,6,Natal,11,10,Guarulhos,False
3520,1,Brazil League Play,6,Teresina,9,8,Porto Alegre,True
3521,1,Brazil League Play,6,Campo Grande,10,5,Belem,False
3522,1,Brazil League Play,6,Joao Pessoa,4,9,Goiania,False
3523,1,Brazil League Play,6,Rio de Janeiro,8,10,Recife,False
3524,1,Brazil League Play,6,Brasilia,7,15,Curitiba,False
3525,1,Brazil League Play,6,Salvador,10,17,Manaus,False
3526,1,Brazil League Play,6,Fortaleza,13,11,Belo Horizonte,False
3527,1,Canada League Play,6,Toronto,17,9,London,False
3528,1,Canada League Play,6,Markham,15,8,Laval,False
3529,1,Canada League Play,6,Vaughan,8,12,Halifax,False
3530,1,Canada League Play,6,Saskatoon,14,10,Quebec City,False
3531,1,Canada League Play,6,Gatineau,10,9,Surrey,False
3532,1,Canada League Play,6,Longueuil,11,15,Hamilton,False
3533,1,Canada League Play,6,Montreal,12,9,Brampton,False
3534,1,Canada League Play,6,Calgary,7,11,Vancouver,False
3535,1,Canada League Play,6,Ottawa,8,10,Mississauga,False
3536,1,Canada League Play,6,Edmonton,5,12,Winnipeg,False
3537,1,Chile League Play,6,Santiago,12,10,Punta Arenas,False
3538,1,Chile League Play,6,San Pedro de la Paz,11,7,Valdivia,False
3539,1,Chile League Play,6,Calama,7,13,Copiapó,False
3540,1,Chile League Play,6,Osorno,13,9,Coquimbo,False
3541,1,Chile League Play,6,Quilpue,9,8,Talca,True
3542,1,Chile League Play,6,Villa Alemana,8,7,Arica,False
3543,1,Chile League Play,6,Concepcion,19,8,Iquique,False
3544,1,Chile League Play,6,Valparaiso,9,12,Puerto Montt,False
3545,1,Chile League Play,6,Antofagasta,10,11,Rancagua,False
3546,1,Chile League Play,6,La Serena,11,5,Temuco,False
3547,1,China League Play,6,Chongqing,8,10,Jinan,False
3548,1,China League Play,6,Nanjing,9,8,Chengdu,False
3549,1,China League Play,6,Shenyang,8,10,Qingdao,False
3550,1,China League Play,6,Changsha,8,6,Harbin,False
3551,1,China League Play,6,Dalian,7,8,Suzhou,False
3552,1,China League Play,6,Kunming,8,7,Wuhan,True
3553,1,China League Play,6,Shanghai,9,10,Hangzhou,False
3554,1,China League Play,6,Beijing,14,12,Zhengzhou,False
3555,1,China League Play,6,Shenzhen,10,9,Xi'an,False
3556,1,China League Play,6,Guangzhou,9,8,Tianjin,False
3557,1,Colombia League Play,6,Bogota,13,10,Santa Marta,False
3558,1,Colombia League Play,6,Armenia,10,12,Valledupar,False
3559,1,Colombia League Play,6,Palmira,8,13,Pasto,False
3560,1,Colombia League Play,6,Neiva,10,5,Soacha,False
3561,1,Colombia League Play,6,Monteria,7,13,Villavicencio,False
3562,1,Colombia League Play,6,Manizales,7,9,Ibague,False
3563,1,Colombia League Play,6,Cali,8,13,Pereira,False
3564,1,Colombia League Play,6,Medellín,8,5,Bucaramanga,False
3565,1,Colombia League Play,6,Barranquilla,9,11,Soledad,False
3566,1,Colombia League Play,6,Cartagena,7,6,Cucuta,False
3567,1,Czech Republic League Play,6,Prague,9,6,Karvina,False
3568,1,Czech Republic League Play,6,Frydek-Mistek,8,10,Most,False
3569,1,Czech Republic League Play,6,Opava,14,9,Kladno,False
3570,1,Czech Republic League Play,6,Jihlava,11,10,Zlín,True
3571,1,Czech Republic League Play,6,Decin,4,3,Havirov,False
3572,1,Czech Republic League Play,6,Teplice,12,10,České Budějovice,False
3573,1,Czech Republic League Play,6,Brno,14,9,Olomouc,False
3574,1,Czech Republic League Play,6,Ostrava,8,9,Ústí nad Labem,False
3575,1,Czech Republic League Play,6,Plzen,9,10,Pardubice,False
3576,1,Czech Republic League Play,6,Liberec,13,9,Hradec Králové,False
3577,1,Denmark League Play,6,Copenhagen,13,7,Holstebro,False
3578,1,Denmark League Play,6,Helsingør,10,13,Viborg,False
3579,1,Denmark League Play,6,Hillerød,8,12,Silkeborg,False
3580,1,Denmark League Play,6,Naestved,9,15,Kolding,False
3581,1,Denmark League Play,6,Fredericia,10,9,Horsens,False
3582,1,Denmark League Play,6,Sønderborg,8,9,Randers,False
3583,1,Denmark League Play,6,Aarhus,16,8,Herning,False
3584,1,Denmark League Play,6,Aalborg,8,6,Frederiksberg,False
3585,1,Denmark League Play,6,Odense,13,8,Copenhagen S,False
3586,1,Denmark League Play,6,Esbjerg,10,12,Vejle,False
3587,1,Ecuador League Play,6,Guayaquil,14,9,Latacunga,False
3588,1,Ecuador League Play,6,Riobamba,14,10,Quevedo,False
3589,1,Ecuador League Play,6,Eloy Alfaro,14,11,Babahoyo,False
3590,1,Ecuador League Play,6,Tulcán,9,10,Milagro,False
3591,1,Ecuador League Play,6,Nueva Loja,9,12,Ambato,False
3592,1,Ecuador League Play,6,Azogues,11,10,Ibarra,True
3593,1,Ecuador League Play,6,Quito,9,5,Esmeraldas,False
3594,1,Ecuador League Play,6,Cuenca,8,7,Loja,True
3595,1,Ecuador League Play,6,Santo Domingo,14,7,Manta,False
3596,1,Ecuador League Play,6,Portoviejo,6,16,Machala,False
3597,1,Egypt League Play,6,Cairo,19,10,Zagazig,False
3598,1,Egypt League Play,6,Beni Suef,7,9,Damanhur,False
3599,1,Egypt League Play,6,Aswan,7,6,Minya,True
3600,1,Egypt League Play,6,Dammietta,10,6,Luxor,False
3601,1,Egypt League Play,6,Fayyum,8,12,Ismailia,False
3602,1,Egypt League Play,6,Sohag,14,7,Asyut,False
3603,1,Egypt League Play,6,Alexandria,14,10,Tanta,False
3604,1,Egypt League Play,6,Giza,20,9,El-Mahalla El-Kubra,False
3605,1,Egypt League Play,6,Shubra El Kheima,8,7,Al-Mansura,False
3606,1,Egypt League Play,6,Suez,8,10,Port Said,False
3607,1,Ethiopia League Play,6,Addis Ababa,22,9,Sodo,False
3608,1,Ethiopia League Play,6,Kombolcha,12,10,Arba Minch,False
3609,1,Ethiopia League Play,6,Debre Markos,11,8,Hosaena,False
3610,1,Ethiopia League Play,6,Nekemte,10,13,Bishoftu,False
3611,1,Ethiopia League Play,6,Dilla,8,13,Shashamane,False
3612,1,Ethiopia League Play,6,Harar,11,10,Jijiga,True
3613,1,Ethiopia League Play,6,Dire Dawa,14,7,Jimma,False
3614,1,Ethiopia League Play,6,Gondar,12,9,Dessie,False
3615,1,Ethiopia League Play,6,Mekele,10,9,Hawassa,False
3616,1,Ethiopia League Play,6,Nazret,9,7,Bahir Dar,False
3617,1,Finland League Play,6,Helsinki,9,8,Rovaniemi,True
3618,1,Finland League Play,6,Hameenlinna,10,13,Vaasa,False
3619,1,Finland League Play,6,Lappeenranta,10,9,Seinajoki,True
3620,1,Finland League Play,6,Mikkeli,10,11,Joensuu,False
3621,1,Finland League Play,6,Salo,10,14,Kouvola,False
3622,1,Finland League Play,6,Kotka,6,8,Pori,False
3623,1,Finland League Play,6,Espoo,16,8,Lahti,False
3624,1,Finland League Play,6,Tampere,7,6,Kuopio,False
3625,1,Finland League Play,6,Vantaa,9,8,Jyvaskyla,False
3626,1,Finland League Play,6,Oulu,16,10,Turku,False
3627,1,France League Play,6,Paris,11,9,Saint-Etienne,False
3628,1,France League Play,6,Grenoble,9,11,Le Havre,False
3629,1,France League Play,6,Dijon,8,10,Toulon,False
3630,1,France League Play,6,Angers,8,9,Reims,False
3631,1,France League Play,6,Villeurbanne,12,9,Rennes,False
3632,1,France League Play,6,Nimes,9,7,Lille,False
3633,1,France League Play,6,Marseille,10,12,Bordeaux,False
3634,1,France League Play,6,Lyon,9,8,Strasbourg,True
3635,1,France League Play,6,Toulouse,9,12,Montpellier,False
3636,1,France League Play,6,Nice,7,9,Nantes,False
3637,1,Germany League Play,6,Berlin,7,6,Duisburg,False
3638,1,Germany League Play,6,Bochum,7,16,Nuremberg,False
3639,1,Germany League Play,6,Wuppertal,9,7,Hanover,False
3640,1,Germany League Play,6,Bonn,9,12,Dresden,False
3641,1,Germany League Play,6,Bielefeld,14,10,Bremen,False
3642,1,Germany League Play,6,Mannheim,7,11,Essen,False
3643,1,Germany League Play,6,Hamburg,12,8,Dortmund,False
3644,1,Germany League Play,6,Munich,11,13,Leipzig,False
3645,1,Germany League Play,6,Cologne,9,11,Dusseldorf,False
3646,1,Germany League Play,6,Frankfurt,6,8,Stuttgart,False
3647,1,Greece League Play,6,Athens,16,8,Nikaia,False
3648,1,Greece League Play,6,Kalamaria,7,6,Glyfada,True
3649,1,Greece League Play,6,Acharnes,9,11,Ilion,False
3650,1,Greece League Play,6,Chalcis,10,9,Rhodes,False
3651,1,Greece League Play,6,Chania,13,9,Agios Dimitrios,False
3652,1,Greece League Play,6,Ioannina,7,6,Zografou,True
3653,1,Greece League Play,6,Thessaloniki,14,6,Kallithea,False
3654,1,Greece League Play,6,Patras,9,8,Piraeus,True
3655,1,Greece League Play,6,Heraklion,11,15,Peristeri,False
3656,1,Greece League Play,6,Larissa,8,12,Volos,False
3657,1,Hong Kong League Play,6,Hong Kong,17,8,Mong Kok,False
3658,1,Hong Kong League Play,6,Aberdeen,8,18,Ma On Shan,False
3659,1,Hong Kong League Play,6,Shau Kei Wan,8,15,Wan Chai,False
3660,1,Hong Kong League Play,6,Causeway Bay,10,9,Tin Shui Wai,False
3661,1,Hong Kong League Play,6,Central,13,10,Fanling,False
3662,1,Hong Kong League Play,6,Hung Hom,11,12,Sai Kung,False
3663,1,Hong Kong League Play,6,Kowloon,22,10,Tsuen Wan,False
3664,1,Hong Kong League Play,6,Sha Tin,9,12,Tai Po,False
3665,1,Hong Kong League Play,6,Yuen Long,8,7,Tseung Kwan O,False
3666,1,Hong Kong League Play,6,Kwai Chung,12,9,Tuen Mun,False
3667,1,Hungary League Play,6,Budapest,15,7,Dunaujvaros,False
3668,1,Hungary League Play,6,Érd,11,10,Sopron,False
3669,1,Hungary League Play,6,Eger,8,7,Zalaegerszeg,True
3670,1,Hungary League Play,6,Bekescsaba,10,8,Szolnok,False
3671,1,Hungary League Play,6,Veszprem,9,11,Szombathely,False
3672,1,Hungary League Play,6,Kaposvar,10,12,Szekesfehervar,False
3673,1,Hungary League Play,6,Debrecen,8,9,Nyiregyhaza,False
3674,1,Hungary League Play,6,Miskolc,9,8,Győr,False
3675,1,Hungary League Play,6,Szeged,7,8,Pécs,False
3676,1,Hungary League Play,6,Gyor,11,10,Kecskemet,False
3677,1,India League Play,6,Delhi,12,8,Thane,False
3678,1,India League Play,6,Bhopal,9,11,Nagpur,False
3679,1,India League Play,6,Patna,7,6,Kanpur,False
3680,1,India League Play,6,Vadodara,7,8,Indore,False
3681,1,India League Play,6,Visakhapatnam,11,10,Lucknow,True
3682,1,India League Play,6,Ghaziabad,9,10,Jaipur,False
3683,1,India League Play,6,Mumbai,9,11,Surat,False
3684,1,India League Play,6,Kolkata,11,14,Pune,False
3685,1,India League Play,6,Bangalore,10,11,Ahmedabad,False
3686,1,India League Play,6,Hyderabad,13,10,Chennai,False
3687,1,Indonesia League Play,6,Jakarta,9,7,Padang,False
3688,1,Indonesia League Play,6,Malang,13,10,Bandar Lampung,False
3689,1,Indonesia League Play,6,Samarinda,9,8,Bogor,False
3690,1,Indonesia League Play,6,Tasikmalaya,9,12,Pekanbaru,False
3691,1,Indonesia League Play,6,Banjarmasin,9,12,Batam,False
3692,1,Indonesia League Play,6,Pontianak,8,14,Palembang,False
3693,1,Indonesia League Play,6,Surabaya,11,9,Makassar,False
3694,1,Indonesia League Play,6,Bandung,13,8,Semarang,False
3695,1,Indonesia League Play,6,Bekasi,6,7,Tangerang,False
3696,1,Indonesia League Play,6,Medan,14,9,Depok,False
3697,1,Iraq League Play,6,Baghdad,14,9,Dohuk,False
3698,1,Iraq League Play,6,Samawah,7,10,Kut,False
3699,1,Iraq League Play,6,Amarah,7,11,Diwaniyah,False
3700,1,Iraq League Play,6,Fallujah,11,10,Baqubah,True
3701,1,Iraq League Play,6,Diyala,11,7,Hillah,False
3702,1,Iraq League Play,6,Tikrit,10,9,Ramadi,False
3703,1,Iraq League Play,6,Basra,9,8,Nasiriyah,True
3704,1,Iraq League Play,6,Mosul,15,9,Karbala,False
3705,1,Iraq League Play,6,Erbil,7,6,Najaf,False
3706,1,Iraq League Play,6,Kirkuk,10,22,Sulaymaniyah,False
3707,1,Ireland League Play,6,Dublin,16,11,Newbridge,False
3708,1,Ireland League Play,6,Portlaoise,11,8,Carlow,False
3709,1,Ireland League Play,6,Tralee,6,7,Naas,False
3710,1,Ireland League Play,6,Ennis,15,11,Balbriggan,False
3711,1,Ireland League Play,6,Mullingar,8,12,Navan,False
3712,1,Ireland League Play,6,Athlone,7,15,Kilkenny,False
3713,1,Ireland League Play,6,Cork,14,10,Bray,False
3714,1,Ireland League Play,6,Limerick,9,8,Dundalk,False
3715,1,Ireland League Play,6,Galway,8,7,Swords,False
3716,1,Ireland League Play,6,Waterford,11,17,Drogheda,False
3717,1,Israel League Play,6,Jerusalem,9,6,Herzliya,False
3718,1,Israel League Play,6,Kfar Saba,10,9,Bat Yam,True
3719,1,Israel League Play,6,Modi'in,7,6,Ashkelon,True
3720,1,Israel League Play,6,Nazareth,8,10,Rehovot,False
3721,1,Israel League Play,6,Lod,9,14,Ramat Gan,False
3722,1,Israel League Play,6,Ramla,9,11,Holon,False
3723,1,Israel League Play,6,Tel Aviv,12,9,Bnei Brak,False
3724,1,Israel League Play,6,Haifa,10,8,Beer Sheva,False
3725,1,Israel League Play,6,Petah Tikva,11,10,Netanya,False
3726,1,Israel League Play,6,Rishon LeZion,7,9,Ashdod,False
3727,1,Italy League Play,6,Rome,14,9,Trieste,False
3728,1,Italy League Play,6,Taranto,11,10,Padua,False
3729,1,Italy League Play,6,Brescia,7,10,Messina,False
3730,1,Italy League Play,6,Parma,8,10,Verona,False
3731,1,Italy League Play,6,Modena,7,11,Venice,False
3732,1,Italy League Play,6,Reggio Calabria,7,15,Catania,False
3733,1,Italy League Play,6,Milan,5,7,Bari,False
3734,1,Italy League Play,6,Naples,7,6,Florence,False
3735,1,Italy League Play,6,Turin,11,9,Bologna,False
3736,1,Italy League Play,6,Palermo,9,8,Genoa,True
3737,1,Japan League Play,6,Tokyo,14,9,Sakai,False
3738,1,Japan League Play,6,Hamamatsu,13,8,Kitakyushu,False
3739,1,Japan League Play,6,Niigata,11,14,Chiba,False
3740,1,Japan League Play,6,Okayama,11,8,Sendai,False
3741,1,Japan League Play,6,Sagamihara,8,9,Hiroshima,False
3742,1,Japan League Play,6,Shizuoka,8,9,Saitama,False
3743,1,Japan League Play,6,Yokohama,9,7,Kyoto,False
3744,1,Japan League Play,6,Osaka,9,10,Kawasaki,False
3745,1,Japan League Play,6,Nagoya,8,9,Kobe,False
3746,1,Japan League Play,6,Sapporo,10,9,Fukuoka,True
3747,1,Kazakhstan League Play,6,Almaty,15,10,Petropavl,False
3748,1,Kazakhstan League Play,6,Kostanay,8,12,Oral,False
3749,1,Kazakhstan League Play,6,Aktau,7,9,Kyzylorda,False
3750,1,Kazakhstan League Play,6,Rudny,9,14,Turkestan,False
3751,1,Kazakhstan League Play,6,Ekibastuz,10,16,Temirtau,False
3752,1,Kazakhstan League Play,6,Kokshetau,10,8,Ust-Kamenogorsk,False
3753,1,Kazakhstan League Play,6,Shymkent,8,7,Atyrau,False
3754,1,Kazakhstan League Play,6,Astana,9,8,Semey,False
3755,1,Kazakhstan League Play,6,Karaganda,7,6,Pavlodar,True
3756,1,Kazakhstan League Play,6,Aktobe,13,11,Taraz,False
3757,1,Kenya League Play,6,Nairobi,21,7,Kericho,False
3758,1,Kenya League Play,6,Nyeri,7,16,Malindi,False
3759,1,Kenya League Play,6,Wajir,9,11,Meru,False
3760,1,Kenya League Play,6,Naivasha,8,9,Kisii,False
3761,1,Kenya League Play,6,Embu,7,11,Kitale,False
3762,1,Kenya League Play,6,Lamu,8,7,Garissa,True
3763,1,Kenya League Play,6,Mombasa,8,10,Thika,False
3764,1,Kenya League Play,6,Kisumu,9,10,Machakos,False
3765,1,Kenya League Play,6,Nakuru,8,11,Kikuyu,False
3766,1,Kenya League Play,6,Eldoret,11,10,Ruiru,True
3767,1,Kuwait League Play,6,Kuwait City,24,9,Mishref,False
3768,1,Kuwait League Play,6,Fintas,8,9,Salwa,False
3769,1,Kuwait League Play,6,Abu Halifa,13,8,Bayan,False
3770,1,Kuwait League Play,6,Ruq'i,11,9,Ar Riqqah,False
3771,1,Kuwait League Play,6,Um Al Hayman,14,9,Al-Mangaf,False
3772,1,Kuwait League Play,6,Sabahiya,11,15,Sabah Al-Salem,False
3773,1,Kuwait League Play,6,Hawalli,23,10,Rumaithiyya,False
3774,1,Kuwait League Play,6,Al Farwaniyah,11,8,Fahaheel,False
3775,1,Kuwait League Play,6,Al Ahmadi,15,9,Salmiya,False
3776,1,Kuwait League Play,6,Jahra,9,10,Mubarak Al-Kabeer,False
3777,1,Malaysia League Play,6,Kuala Lumpur,17,10,Malacca,False
3778,1,Malaysia League Play,6,Kuantan,10,9,Kota Bharu,False
3779,1,Malaysia League Play,6,Alor Setar,11,13,Kota Kinabalu,False
3780,1,Malaysia League Play,6,Kuala Terengganu,11,15,Seremban,False
3781,1,Malaysia League Play,6,Miri,10,19,Ampang Jaya,False
3782,1,Malaysia League Play,6,Putrajaya,9,11,Kajang,False
3783,1,Malaysia League Play,6,Klang,10,8,Petaling Jaya,False
3784,1,Malaysia League Play,6,Johor Bahru,9,7,Shah Alam,False
3785,1,Malaysia League Play,6,Penang,5,6,Kuching,False
3786,1,Malaysia League Play,6,Ipoh,6,8,Subang Jaya,False
3787,1,Mexico League Play,6,Mexico City,15,10,Culiacan,False
3788,1,Mexico League Play,6,Saltillo,8,13,Hermosillo,False
3789,1,Mexico League Play,6,San Luis Potosi,8,7,Merida,True
3790,1,Mexico League Play,6,Aguascalientes,10,9,Naucalpan,True
3791,1,Mexico League Play,6,Mexicali,6,8,Chihuahua,False
3792,1,Mexico League Play,6,Acapulco,10,12,Nezahualcoyotl,False
3793,1,Mexico League Play,6,Puebla,9,8,Monterrey,False
3794,1,Mexico League Play,6,Ecatepec,9,16,Zapopan,False
3795,1,Mexico League Play,6,Tijuana,9,8,Guadalajara,False
3796,1,Mexico League Play,6,Leon,9,8,Juarez,True
3797,1,Morocco League Play,6,Casablanca,14,10,Taza,False
3798,1,Morocco League Play,6,Nador,12,9,Khouribga,False
3799,1,Morocco League Play,6,Beni Mellal,10,11,Temara,False
3800,1,Morocco League Play,6,El Jadida,13,8,Safi,False
3801,1,Morocco League Play,6,Mohammedia,6,7,Tetouan,False
3802,1,Morocco League Play,6,Al Hoceima,8,12,Oujda,False
3803,1,Morocco League Play,6,Rabat,11,5,Kenitra,False
3804,1,Morocco League Play,6,Fes,11,8,Meknes,False
3805,1,Morocco League Play,6,Tangier,13,10,Agadir,False
3806,1,Morocco League Play,6,Sale,8,7,Marrakech,True
3807,1,Netherlands League Play,6,Amsterdam,10,12,Apeldoorn,False
3808,1,Netherlands League Play,6,Zaanstad,7,12,Haarlem,False
3809,1,Netherlands League Play,6,Amersfoort,11,10,Enschede,False
3810,1,Netherlands League Play,6,Dordrecht,7,14,Haarlemmermeer,False
3811,1,Netherlands League Play,6,Leiden,8,13,Arnhem,False
3812,1,Netherlands League Play,6,Zwolle,7,11,Nijmegen,False
3813,1,Netherlands League Play,6,Rotterdam,8,14,Breda,False
3814,1,Netherlands League Play,6,The Hague,10,16,Almere,False
3815,1,Netherlands League Play,6,Utrecht,12,8,Groningen,False
3816,1,Netherlands League Play,6,Tilburg,9,12,Eindhoven,False
3817,1,New Zealand League Play,6,Auckland,10,7,Gisborne,False
3818,1,New Zealand League Play,6,Levin,9,8,Invercargill,False
3819,1,New Zealand League Play,6,Masterton,12,9,Whanganui,False
3820,1,New Zealand League Play,6,Taupo,11,9,Rotorua,False
3821,1,New Zealand League Play,6,Timaru,11,8,Nelson,False
3822,1,New Zealand League Play,6,Blenheim,8,15,New Plymouth,False
3823,1,New Zealand League Play,6,Wellington,13,9,Whangarei,False
3824,1,New Zealand League Play,6,Christchurch,15,9,Palmerston North,False
3825,1,New Zealand League Play,6,Hamilton,7,6,Dunedin,True
3826,1,New Zealand League Play,6,Tauranga,7,10,Napier-Hastings,False
3827,1,Nigeria League Play,6,Lagos,15,8,Onitsha,False
3828,1,Nigeria League Play,6,Warri,9,12,Ogbomosho,False
3829,1,Nigeria League Play,6,Sokoto,10,11,Enugu,False
3830,1,Nigeria League Play,6,Abeokuta,10,12,Aba,False
3831,1,Nigeria League Play,6,Asaba,9,8,Jos,True
3832,1,Nigeria League Play,6,Owerri,9,17,Ilorin,False
3833,1,Nigeria League Play,6,Kano,5,6,Zaria,False
3834,1,Nigeria League Play,6,Ibadan,8,12,Maiduguri,False
3835,1,Nigeria League Play,6,Abuja,17,11,Kaduna,False
3836,1,Nigeria League Play,6,Port Harcourt,10,12,Benin City,False
3837,1,Norway League Play,6,Oslo,14,11,Alesund,False
